2020-09-07 | 12:00:48.799 | restartedMain        |  INFO | c.s.s.Sprint1Application  | ID:          | Starting Sprint1Application on yeongsamnoui-MacBookPro.local with PID 1055 (/Users/yeongsamno/Desktop/com/soma/recorder/backend/sprint1/build/classes/java/main started by yeongsamno in /Users/yeongsamno/Desktop/com/soma/recorder/backend/sprint1)
2020-09-07 | 12:10:26.351 | restartedMain        |  INFO | s.b.w.e.t.TomcatWebServer | ID:          | Tomcat started on port(s): 8080 (http) with context path ''
2020-09-07 | 12:10:26.354 | restartedMain        |  INFO | c.s.s.Sprint1Application  | ID:          | Started Sprint1Application in 7.386 seconds (JVM running for 8.07)
2020-09-07 | 12:10:26.843 | tion(5)-192.168.0.15 |  INFO | o.a.c.c.C.[.[.[/]         | ID:          | Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-09-07 | 12:10:26.844 | tion(5)-192.168.0.15 |  INFO | o.s.w.s.DispatcherServlet | ID:          | Initializing Servlet 'dispatcherServlet'
2020-09-07 | 12:10:26.853 | tion(5)-192.168.0.15 |  INFO | o.s.w.s.DispatcherServlet | ID:          | Completed initialization in 9 ms
2020-09-07 | 12:10:31.994 | http-nio-8080-exec-1 | ERROR | TokenAuthenticationFilter | ID:          | JWT signature does not match locally computed signature. JWT validity cannot be asserted and should not be trusted.
2020-09-07 | 12:11:25.616 | MessageBroker-1      |  INFO | bSocketMessageBrokerStats | ID:          | WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0]
2020-09-07 | 12:12:25.335 | http-nio-8080-exec-4 | DEBUG | org.hibernate.SQL         | ID:          | 
    select
        user0_.user_id as user_id1_8_0_,
        user0_.created_date_time as created_2_8_0_,
        user0_.updated_date_time as updated_3_8_0_,
        user0_.email as email4_8_0_,
        user0_.email_verified as email_ve5_8_0_,
        user0_.image_url as image_ur6_8_0_,
        user0_.name as name7_8_0_,
        user0_.password as password8_8_0_,
        user0_.provider as provider9_8_0_,
        user0_.provider_id as provide10_8_0_ 
    from
        users user0_ 
    where
        user0_.user_id=?
2020-09-07 | 12:12:25.348 | http-nio-8080-exec-4 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [1] as [BIGINT] - [7]
2020-09-07 | 12:12:28.815 | http-nio-8080-exec-4 |  WARN | nHandlerExceptionResolver | ID:          | Resolved [com.swm.sprint1.exception.NotSupportedExtension: .pdf은 지원하지 않는 확장자입니다. jpg, jpeg, png만 지원합니다.]
2020-09-07 | 12:12:58.537 | http-nio-8080-exec-6 | DEBUG | org.hibernate.SQL         | ID:          | 
    select
        user0_.user_id as user_id1_8_0_,
        user0_.created_date_time as created_2_8_0_,
        user0_.updated_date_time as updated_3_8_0_,
        user0_.email as email4_8_0_,
        user0_.email_verified as email_ve5_8_0_,
        user0_.image_url as image_ur6_8_0_,
        user0_.name as name7_8_0_,
        user0_.password as password8_8_0_,
        user0_.provider as provider9_8_0_,
        user0_.provider_id as provide10_8_0_ 
    from
        users user0_ 
    where
        user0_.user_id=?
2020-09-07 | 12:12:58.538 | http-nio-8080-exec-6 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [1] as [BIGINT] - [7]
2020-09-07 | 12:12:59.136 | http-nio-8080-exec-6 | DEBUG | org.hibernate.SQL         | ID:          | 
    select
        user0_.user_id as user_id1_8_0_,
        user0_.created_date_time as created_2_8_0_,
        user0_.updated_date_time as updated_3_8_0_,
        user0_.email as email4_8_0_,
        user0_.email_verified as email_ve5_8_0_,
        user0_.image_url as image_ur6_8_0_,
        user0_.name as name7_8_0_,
        user0_.password as password8_8_0_,
        user0_.provider as provider9_8_0_,
        user0_.provider_id as provide10_8_0_ 
    from
        users user0_ 
    where
        user0_.user_id=?
2020-09-07 | 12:12:59.137 | http-nio-8080-exec-6 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [1] as [BIGINT] - [7]
2020-09-07 | 12:12:59.215 | http-nio-8080-exec-6 |  INFO | ranslatorFactoryInitiator | ID:          | HHH000397: Using ASTQueryTranslatorFactory
2020-09-07 | 12:12:59.313 | http-nio-8080-exec-6 | DEBUG | org.hibernate.SQL         | ID:          | 
    select
        category0_.category_id as category1_1_,
        category0_.name as name2_1_ 
    from
        category category0_ 
    where
        category0_.name in (
            ? , ?
        )
2020-09-07 | 12:12:59.313 | http-nio-8080-exec-6 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [1] as [VARCHAR] - [치킨]
2020-09-07 | 12:12:59.314 | http-nio-8080-exec-6 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [2] as [VARCHAR] - [양식]
2020-09-07 | 12:12:59.657 | http-nio-8080-exec-6 |  INFO | c.s.s.util.S3Uploader     | ID:          | 파일이 삭제되었습니다.
2020-09-07 | 12:12:59.659 | http-nio-8080-exec-6 | DEBUG | org.hibernate.SQL         | ID:          | 
    select
        usercatego0_.user_id as user_id5_6_1_,
        usercatego0_.user_category_id as user_cat1_6_1_,
        usercatego0_.user_category_id as user_cat1_6_0_,
        usercatego0_.created_date_time as created_2_6_0_,
        usercatego0_.updated_date_time as updated_3_6_0_,
        usercatego0_.category_id as category4_6_0_,
        usercatego0_.user_id as user_id5_6_0_ 
    from
        user_category usercatego0_ 
    where
        usercatego0_.user_id=?
2020-09-07 | 12:12:59.659 | http-nio-8080-exec-6 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [1] as [BIGINT] - [7]
2020-09-07 | 12:12:59.726 | http-nio-8080-exec-6 | DEBUG | org.hibernate.SQL         | ID:          | 
    insert 
    into
        user_category
        (created_date_time, updated_date_time, category_id, user_id) 
    values
        (?, ?, ?, ?)
2020-09-07 | 12:12:59.727 | http-nio-8080-exec-6 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [1] as [TIMESTAMP] - [2020-09-07T12:12:59.715]
2020-09-07 | 12:12:59.727 | http-nio-8080-exec-6 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [2] as [TIMESTAMP] - [2020-09-07T12:12:59.715]
2020-09-07 | 12:12:59.728 | http-nio-8080-exec-6 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [3] as [BIGINT] - [4]
2020-09-07 | 12:12:59.728 | http-nio-8080-exec-6 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [4] as [BIGINT] - [7]
2020-09-07 | 12:12:59.741 | http-nio-8080-exec-6 | DEBUG | org.hibernate.SQL         | ID:          | 
    insert 
    into
        user_category
        (created_date_time, updated_date_time, category_id, user_id) 
    values
        (?, ?, ?, ?)
2020-09-07 | 12:12:59.742 | http-nio-8080-exec-6 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [1] as [TIMESTAMP] - [2020-09-07T12:12:59.741]
2020-09-07 | 12:12:59.742 | http-nio-8080-exec-6 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [2] as [TIMESTAMP] - [2020-09-07T12:12:59.741]
2020-09-07 | 12:12:59.742 | http-nio-8080-exec-6 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [3] as [BIGINT] - [11]
2020-09-07 | 12:12:59.742 | http-nio-8080-exec-6 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [4] as [BIGINT] - [7]
2020-09-07 | 12:12:59.767 | http-nio-8080-exec-6 | DEBUG | org.hibernate.SQL         | ID:          | 
    update
        users 
    set
        updated_date_time=?,
        email=?,
        email_verified=?,
        image_url=?,
        name=?,
        password=?,
        provider=?,
        provider_id=? 
    where
        user_id=?
2020-09-07 | 12:12:59.767 | http-nio-8080-exec-6 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [1] as [TIMESTAMP] - [2020-09-07T12:12:59.759]
2020-09-07 | 12:12:59.767 | http-nio-8080-exec-6 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [2] as [VARCHAR] - [nameks17@gmail.com]
2020-09-07 | 12:12:59.768 | http-nio-8080-exec-6 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [3] as [BOOLEAN] - [false]
2020-09-07 | 12:12:59.768 | http-nio-8080-exec-6 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [4] as [VARCHAR] - [https://momelet.s3.ap-northeast-2.amazonaws.com/profile-image-resize/asdf_d11b3afc-52cf-4f53-8535-1031c7b89661_resize.jpg]
2020-09-07 | 12:12:59.768 | http-nio-8080-exec-6 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [5] as [VARCHAR] - [스프링2]
2020-09-07 | 12:12:59.768 | http-nio-8080-exec-6 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [6] as [VARCHAR] - [null]
2020-09-07 | 12:12:59.768 | http-nio-8080-exec-6 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [8] as [VARCHAR] - [100252817413004287211]
2020-09-07 | 12:12:59.768 | http-nio-8080-exec-6 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [9] as [BIGINT] - [7]
2020-09-07 | 12:12:59.786 | http-nio-8080-exec-6 | DEBUG | org.hibernate.SQL         | ID:          | 
    delete 
    from
        user_category 
    where
        user_category_id=?
2020-09-07 | 12:12:59.786 | http-nio-8080-exec-6 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [1] as [BIGINT] - [487]
2020-09-07 | 12:13:04.722 | http-nio-8080-exec-7 | DEBUG | org.hibernate.SQL         | ID:          | 
    select
        user0_.user_id as user_id1_8_0_,
        user0_.created_date_time as created_2_8_0_,
        user0_.updated_date_time as updated_3_8_0_,
        user0_.email as email4_8_0_,
        user0_.email_verified as email_ve5_8_0_,
        user0_.image_url as image_ur6_8_0_,
        user0_.name as name7_8_0_,
        user0_.password as password8_8_0_,
        user0_.provider as provider9_8_0_,
        user0_.provider_id as provide10_8_0_ 
    from
        users user0_ 
    where
        user0_.user_id=?
2020-09-07 | 12:13:04.723 | http-nio-8080-exec-7 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [1] as [BIGINT] - [7]
2020-09-07 | 12:13:04.796 | http-nio-8080-exec-7 | DEBUG | org.hibernate.SQL         | ID:          | 
    select
        category0_.name as col_0_0_,
        case 
            when category0_.category_id in (select
                usercatego1_.category_id 
            from
                user_category usercatego1_ 
            where
                usercatego1_.user_id=?) then ? 
            else 0 
        end as col_1_0_ 
    from
        category category0_
2020-09-07 | 12:13:04.796 | http-nio-8080-exec-7 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [1] as [BIGINT] - [7]
2020-09-07 | 12:13:04.796 | http-nio-8080-exec-7 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [2] as [INTEGER] - [1]
2020-09-07 | 12:17:07.043 | ttp-nio-8080-exec-10 | DEBUG | org.hibernate.SQL         | ID:          | 
    select
        user0_.user_id as user_id1_8_0_,
        user0_.created_date_time as created_2_8_0_,
        user0_.updated_date_time as updated_3_8_0_,
        user0_.email as email4_8_0_,
        user0_.email_verified as email_ve5_8_0_,
        user0_.image_url as image_ur6_8_0_,
        user0_.name as name7_8_0_,
        user0_.password as password8_8_0_,
        user0_.provider as provider9_8_0_,
        user0_.provider_id as provide10_8_0_ 
    from
        users user0_ 
    where
        user0_.user_id=?
2020-09-07 | 12:17:07.043 | ttp-nio-8080-exec-10 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [1] as [BIGINT] - [7]
2020-09-07 | 12:17:07.238 | ttp-nio-8080-exec-10 | DEBUG | org.hibernate.SQL         | ID:          | 
    select
        category0_.name as col_0_0_,
        case 
            when category0_.category_id in (select
                usercatego1_.category_id 
            from
                user_category usercatego1_ 
            where
                usercatego1_.user_id=?) then ? 
            else 0 
        end as col_1_0_ 
    from
        category category0_
2020-09-07 | 12:17:07.238 | ttp-nio-8080-exec-10 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [1] as [BIGINT] - [7]
2020-09-07 | 12:17:07.238 | ttp-nio-8080-exec-10 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [2] as [INTEGER] - [1]
2020-09-07 | 12:17:10.438 | http-nio-8080-exec-2 | DEBUG | org.hibernate.SQL         | ID:          | 
    select
        user0_.user_id as user_id1_8_0_,
        user0_.created_date_time as created_2_8_0_,
        user0_.updated_date_time as updated_3_8_0_,
        user0_.email as email4_8_0_,
        user0_.email_verified as email_ve5_8_0_,
        user0_.image_url as image_ur6_8_0_,
        user0_.name as name7_8_0_,
        user0_.password as password8_8_0_,
        user0_.provider as provider9_8_0_,
        user0_.provider_id as provide10_8_0_ 
    from
        users user0_ 
    where
        user0_.user_id=?
2020-09-07 | 12:17:10.438 | http-nio-8080-exec-2 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [1] as [BIGINT] - [7]
2020-09-07 | 12:17:10.496 | http-nio-8080-exec-2 | DEBUG | org.hibernate.SQL         | ID:          | 
    select
        user0_.user_id as user_id1_8_0_,
        user0_.created_date_time as created_2_8_0_,
        user0_.updated_date_time as updated_3_8_0_,
        user0_.email as email4_8_0_,
        user0_.email_verified as email_ve5_8_0_,
        user0_.image_url as image_ur6_8_0_,
        user0_.name as name7_8_0_,
        user0_.password as password8_8_0_,
        user0_.provider as provider9_8_0_,
        user0_.provider_id as provide10_8_0_ 
    from
        users user0_ 
    where
        user0_.user_id=?
2020-09-07 | 12:17:10.497 | http-nio-8080-exec-2 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [1] as [BIGINT] - [7]
2020-09-07 | 12:17:10.515 | http-nio-8080-exec-2 | DEBUG | org.hibernate.SQL         | ID:          | 
    select
        category0_.category_id as category1_1_,
        category0_.name as name2_1_ 
    from
        category category0_ 
    where
        category0_.name in (
            ? , ?
        )
2020-09-07 | 12:17:10.515 | http-nio-8080-exec-2 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [1] as [VARCHAR] - [치킨]
2020-09-07 | 12:17:10.515 | http-nio-8080-exec-2 | TRACE | o.h.t.d.sql.BasicBinder   | ID:          | binding parameter [2] as [VARCHAR] - [양식]
2020-09-07 | 12:17:16.619 | http-nio-8080-exec-2 |  INFO | c.s.s.util.S3Uploader     | ID:          | 파일이 삭제되었습니다.
2020-09-07 | 12:17:16.620 | http-nio-8080-exec-2 | DEBUG | org.hibernate.SQL         | ID:          | 
    select
        usercatego0_.user_id as user_id5_6_1_,
        usercatego0_.user_category_id as user_cat1_6_1_,
        usercatego0_.user_category_id as user_cat1_6_0_,
        usercatego0_.created_date_time as created_2_6_0_,
        usercatego0_.updated_date_time as updated_3_6_0_,
        usercatego0_.category_id as category4_6_0_,
        usercatego0_.user_id as user_id5_6_0_ 
    from
        user_category usercatego0_ 
